市区町村コード,都道府県・市区町村名,総数（人）,男（人）,女（人）,面積（参考）（km2）,人口密度（人/km2）,平均年齢（歳）,年齢中位数（歳）,年齢別人口（男女「総数」）15歳未満（人）,年齢別人口（男女「総数」）15～64歳（人）,年齢別人口（男女「総数」）65歳以上（人）,人口構成比［年齢別］(男女「総数」）15歳未満（％）,人口構成比［年齢別］(男女「総数」）15～64歳（％）,人口構成比［年齢別］(男女「総数」）65歳以上（％）,年齢別人口（男）15歳未満（人）,年齢別人口（男）15～64歳（人）,年齢別人口（男）65歳以上（人）,人口構成比［年齢別］(男）15歳未満（％）,人口構成比［年齢別］(男）15～64歳（％）,人口構成比［年齢別］(男）65歳以上（％）,年齢別人口（女）15歳未満（人）,年齢別人口（女）15～64歳（人）,年齢別人口（女）65歳以上（人）,人口構成比［年齢別］(女）15歳未満（％）,人口構成比［年齢別］(女）15～64歳（％）,人口構成比［年齢別］(女）65歳以上（％）,人口性比（％）,日本人（人）,外国人（人）,総世帯（世帯）,一般世帯（世帯）,施設等の世帯（世帯）,核家族世帯（世帯）,夫婦のみの世帯（世帯）,夫婦と子供から成る世帯（世帯）,男親と子供から成る世帯（世帯）,女親と子供から成る世帯（世帯）,単独世帯（世帯）,65歳以上の単独世帯（世帯）,夫65歳以上，妻60歳以上の夫婦のみの世帯（世帯）,3世代世帯（世帯）
24209,尾鷲市,16252.0,7562.0,8690.0,192.71,84.3,56.48142,61.5,1407.0,7541.0,7304.0,8.6574,46.40044,44.94216,705.0,3769.0,3088.0,9.32293,49.84131,40.83576,702.0,3772.0,4216.0,8.07825,43.40621,48.51554,87.01956,16064.0,188.0,8153.0,8133.0,20.0,4404.0,2356.0,1392.0,93.0,563.0,3295.0,1843.0,1620.0,160.0
24210,亀山市,49835.0,25161.0,24674.0,191.04,260.9,46.44751,47.09235,6779.0,29611.0,13445.0,13.60289,59.41808,26.97903,3516.0,15649.0,5996.0,13.97401,62.19546,23.83053,3263.0,13962.0,7449.0,13.22445,56.58588,30.18967,101.97374,47870.0,1965.0,20617.0,20582.0,35.0,10846.0,4030.0,5419.0,235.0,1162.0,7005.0,1739.0,2521.0,1247.0
24211,鳥羽市,17525.0,8255.0,9270.0,107.34,163.3,53.62856,58.29835,1601.0,8996.0,6928.0,9.13552,51.33238,39.5321,855.0,4468.0,2932.0,10.35736,54.12477,35.51787,746.0,4528.0,3996.0,8.04746,48.84574,43.1068,89.0507,17352.0,173.0,7382.0,7360.0,22.0,3792.0,1742.0,1378.0,95.0,577.0,2557.0,1238.0,1241.0,561.0
24212,熊野市,15965.0,7384.0,8581.0,373.35,42.8,56.17661,61.35306,1528.0,7307.0,7130.0,9.57094,45.76887,44.66019,762.0,3636.0,2986.0,10.31961,49.2416,40.43879,766.0,3671.0,4144.0,8.9267,42.78056,48.29274,86.05058,15860.0,105.0,7751.0,7733.0,18.0,4254.0,2218.0,1396.0,88.0,552.0,3130.0,2018.0,1521.0,146.0
24214,いなべ市,44973.0,23106.0,21867.0,219.83,204.6,46.76409,47.46486,5485.0,27143.0,12345.0,12.19621,60.35399,27.4498,2832.0,14801.0,5473.0,12.25656,64.05695,23.68649,2653.0,12342.0,6872.0,12.13244,56.44121,31.42635,105.66607,42987.0,1986.0,18075.0,18043.0,32.0,9283.0,3327.0,4738.0,229.0,989.0,6333.0,1451.0,2187.0,1620.0
24215,志摩市,46057.0,21206.0,24851.0,178.95,257.4,55.10651,58.97686,4021.0,23058.0,18978.0,8.73049,50.06405,41.20546,2024.0,11184.0,7998.0,9.54447,52.73979,37.71574,1997.0,11874.0,10980.0,8.03589,47.78077,44.18333,85.33258,45705.0,352.0,19568.0,19523.0,45.0,11037.0,4822.0,4148.0,313.0,1754.0,5986.0,3491.0,3347.0,1245.0
24216,伊賀市,88766.0,43446.0,45320.0,558.23,159.0,50.00582,51.62092,9699.0,49461.0,29606.0,10.92648,55.72066,33.35286,4941.0,25830.0,12675.0,11.37274,59.45311,29.17415,4758.0,23631.0,16931.0,10.49868,52.14254,37.35878,95.86496,83295.0,5471.0,36615.0,36538.0,77.0,18084.0,7408.0,7827.0,494.0,2355.0,12849.0,4258.0,4816.0,3260.0
24303,木曽岬町,6023.0,3032.0,2991.0,15.74,382.7,50.84651,53.12667,572.0,3359.0,2092.0,9.49693,55.76955,34.73352,282.0,1809.0,941.0,9.30079,59.66359,31.03562,290.0,1550.0,1151.0,9.69575,51.82213,38.48211,101.37078,5678.0,345.0,2208.0,2204.0,4.0,1212.0,460.0,567.0,41.0,144.0,552.0,193.0,334.0,250.0
24324,東員町,25784.0,12614.0,13170.0,22.68,1136.9,47.65354,48.88793,3520.0,14253.0,8011.0,13.65188,55.27847,31.06966,1783.0,7131.0,3700.0,14.13509,56.53242,29.33249,1737.0,7122.0,4311.0,13.18907,54.07745,32.73349,95.77828,25191.0,593.0,9539.0,9522.0,17.0,6495.0,2568.0,3185.0,132.0,610.0,1981.0,828.0,1776.0,686.0
24341,菰野町,40559.0,19868.0,20691.0,107.01,379.0,46.15445,47.32032,5600.0,24233.0,10726.0,13.80705,59.74753,26.44543,2841.0,12342.0,4685.0,14.29938,62.11999,23.58063,2759.0,11891.0,6041.0,13.3343,57.46943,29.19627,96.02243,39645.0,914.0,15382.0,15351.0,31.0,9425.0,3291.0,4880.0,229.0,1025.0,4048.0,1427.0,1977.0,1194.0
24343,朝日町,11021.0,5488.0,5533.0,5.99,1839.9,41.15756,42.11449,2069.0,6838.0,2114.0,18.77325,62.04519,19.18156,1027.0,3537.0,924.0,18.71356,64.44971,16.83673,1042.0,3301.0,1190.0,18.83246,59.66022,21.50732,99.1867,10853.0,168.0,4112.0,4109.0,3.0,2755.0,807.0,1659.0,55.0,234.0,1061.0,339.0,421.0,180.0
24344,川越町,15123.0,7798.0,7325.0,8.73,1732.3,42.27531,42.34416,2173.0,10095.0,2855.0,14.36884,66.75263,18.87853,1128.0,5439.0,1231.0,14.46525,69.74865,15.7861,1045.0,4656.0,1624.0,14.26621,63.56314,22.17065,106.45734,14569.0,554.0,6602.0,6595.0,7.0,3543.0,1134.0,1850.0,94.0,465.0,2567.0,468.0,507.0,282.0
24441,多気町,14021.0,6753.0,7268.0,103.06,136.0,50.86003,52.86041,1752.0,7406.0,4863.0,12.49554,52.82077,34.68369,905.0,3776.0,2072.0,13.40145,55.91589,30.68266,847.0,3630.0,2791.0,11.65382,49.94496,38.40121,92.91414,13883.0,138.0,5124.0,5108.0,16.0,2921.0,1153.0,1367.0,71.0,330.0,1268.0,558.0,835.0,586.0
24442,明和町,22445.0,10666.0,11779.0,41.04,546.9,48.71827,49.90836,2906.0,12519.0,7020.0,12.9472,55.77634,31.27645,1481.0,6153.0,3032.0,13.88524,57.68798,28.42678,1425.0,6366.0,3988.0,12.0978,54.04533,33.85686,90.55098,22265.0,180.0,8067.0,8041.0,26.0,5140.0,1837.0,2559.0,113.0,631.0,1691.0,823.0,1158.0,791.0
24443,大台町,8668.0,4103.0,4565.0,362.86,23.9,55.15794,60.39695,810.0,4099.0,3759.0,9.34472,47.28888,43.36641,408.0,2048.0,1647.0,9.94394,49.9147,40.14136,402.0,2051.0,2112.0,8.80613,44.92881,46.26506,89.87952,8565.0,103.0,3639.0,3628.0,11.0,2080.0,976.0,803.0,43.0,258.0,1141.0,759.0,739.0,208.0
24461,玉城町,15041.0,7184.0,7857.0,40.91,367.7,47.06632,48.19612,2107.0,8657.0,4277.0,14.00838,57.55601,28.43561,1093.0,4244.0,1847.0,15.21437,59.07572,25.70991,1014.0,4413.0,2430.0,12.90569,56.16648,30.92784,91.43439,14870.0,171.0,5404.0,5391.0,13.0,3466.0,1175.0,1806.0,71.0,414.0,1164.0,480.0,726.0,473.0
24470,度会町,7847.0,3798.0,4049.0,134.98,58.1,51.76086,55.15865,878.0,4132.0,2837.0,11.18899,52.65707,36.15394,471.0,2073.0,1254.0,12.40126,54.58136,33.01738,407.0,2059.0,1583.0,10.05186,50.85206,39.09607,93.80094,7798.0,49.0,2689.0,2683.0,6.0,1636.0,649.0,733.0,52.0,202.0,470.0,283.0,433.0,383.0
24471,大紀町,7815.0,3652.0,4163.0,233.32,33.5,59.47774,65.23228,565.0,3313.0,3937.0,7.22969,42.39283,50.37748,307.0,1649.0,1696.0,8.40635,45.15334,46.44031,258.0,1664.0,2241.0,6.19745,39.97117,53.83137,87.7252,7732.0,83.0,3404.0,3391.0,13.0,2028.0,1050.0,660.0,62.0,256.0,1070.0,809.0,788.0,137.0
24472,南伊勢町,10989.0,5095.0,5894.0,241.89,45.4,61.43139,67.13119,648.0,4452.0,5889.0,5.89681,40.51324,53.58995,338.0,2272.0,2485.0,6.63395,44.59274,48.77331,310.0,2180.0,3404.0,5.25959,36.98677,57.75365,86.44384,10910.0,79.0,4977.0,4963.0,14.0,2699.0,1454.0,786.0,79.0,380.0,1685.0,1280.0,1145.0,308.0
24543,紀北町,14604.0,6758.0,7846.0,256.54,56.9,57.43002,62.06704,1165.0,6723.0,6716.0,7.97727,46.03533,45.9874,601.0,3312.0,2845.0,8.89316,49.00858,42.09825,564.0,3411.0,3871.0,7.18838,43.47438,49.33724,86.13306,14324.0,280.0,6814.0,6779.0,35.0,3923.0,1996.0,1287.0,97.0,543.0,2464.0,1554.0,1366.0,157.0
24561,御浜町,8079.0,3765.0,4314.0,88.13,91.7,54.77021,58.86638,859.0,3916.0,3304.0,10.6325,48.47135,40.89615,435.0,1948.0,1382.0,11.55378,51.73971,36.70651,424.0,1968.0,1922.0,9.82847,45.61892,44.55262,87.27399,8033.0,46.0,3711.0,3700.0,11.0,2276.0,1127.0,828.0,58.0,263.0,1265.0,847.0,726.0,61.0
24562,紀宝町,10321.0,4767.0,5554.0,79.62,129.6,52.38141,55.96099,1165.0,5284.0,3872.0,11.28767,51.19659,37.51574,607.0,2551.0,1609.0,12.73338,53.51374,33.75288,558.0,2733.0,2263.0,10.04681,49.20778,40.74541,85.83003,10214.0,107.0,4724.0,4716.0,8.0,2920.0,1352.0,1113.0,65.0,390.0,1594.0,963.0,860.0,85.0
25201,大津市,345070.0,166673.0,178397.0,464.51,742.9,46.5786,47.84367,45543.0,206296.0,93231.0,13.19819,59.78381,27.018,23251.0,102167.0,41255.0,13.95007,61.29787,24.75206,22292.0,104129.0,51976.0,12.49573,58.36926,29.13502,93.42814,340062.0,5008.0,146088.0,145891.0,197.0,88738.0,32253.0,43723.0,1781.0,10981.0,47764.0,16248.0,19513.0,5078.0
25202,彦根市,113647.0,56492.0,57155.0,196.87,577.3,45.5022,46.10762,14970.0,70002.0,28675.0,13.17237,61.59599,25.23164,7753.0,36075.0,12664.0,13.72407,63.8586,22.41733,7217.0,33927.0,16011.0,12.62707,59.35964,28.0133,98.84,111006.0,2641.0,48212.0,48137.0,75.0,26784.0,9434.0,13337.0,576.0,3437.0,17194.0,4510.0,5597.0,2392.0
25203,長浜市,113636.0,55406.0,58230.0,681.02,166.9,47.50228,48.4497,14738.0,66015.0,32883.0,12.96948,58.09339,28.93713,7622.0,33264.0,14520.0,13.75663,60.03682,26.20655,7116.0,32751.0,18363.0,12.2205,56.2442,31.53529,95.15027,109939.0,3697.0,42570.0,42513.0,57.0,23301.0,8220.0,11511.0,611.0,2959.0,11986.0,4212.0,5271.0,4856.0
25204,近江八幡市,81122.0,39676.0,41446.0,177.45,457.2,46.44348,47.16242,11348.0,47156.0,22618.0,13.98881,58.12973,27.88146,5739.0,23859.0,10078.0,14.46466,60.13459,25.40075,5609.0,23297.0,12540.0,13.53327,56.21049,30.25624,95.72938,79635.0,1487.0,31403.0,31367.0,36.0,19288.0,6744.0,9639.0,442.0,2463.0,8381.0,3026.0,4266.0,2353.0
25206,草津市,143913.0,72646.0,71267.0,67.82,2122.0,42.92988,42.78047,19722.0,93062.0,31129.0,13.70411,64.66546,21.63043,10166.0,48700.0,13780.0,13.99389,67.03741,18.9687,9556.0,44362.0,17349.0,13.40873,62.2476,24.34367,101.93498,140615.0,3298.0,66944.0,66870.0,74.0,32579.0,10921.0,17572.0,558.0,3528.0,30517.0,4620.0,6262.0,2233.0
25207,守山市,83236.0,40872.0,42364.0,55.74,1493.3,43.18866,43.91723,13687.0,51196.0,18353.0,16.44361,61.50704,22.04935,6983.0,25561.0,8328.0,17.08505,62.53915,20.37581,6704.0,25635.0,10025.0,15.82476,60.51128,23.66396,96.47814,82122.0,1114.0,31796.0,31762.0,34.0,20516.0,6401.0,11477.0,384.0,2254.0,8473.0,2432.0,3653.0,1798.0
25208,栗東市,68820.0,34110.0,34710.0,52.69,1306.1,41.60368,42.15862,11363.0,44238.0,13219.0,16.51119,64.28073,19.20808,5791.0,22367.0,5952.0,16.97743,65.57315,17.44943,5572.0,21871.0,7267.0,16.05301,63.01066,20.93633,98.27139,67469.0,1351.0,26688.0,26671.0,17.0,17711.0,5596.0,9745.0,312.0,2058.0,6877.0,1903.0,2661.0,1180.0
25209,甲賀市,88358.0,44014.0,44344.0,481.62,183.5,47.30313,48.31567,11271.0,51974.0,25113.0,12.75606,58.82206,28.42187,5887.0,26859.0,11268.0,13.37529,61.02377,25.60095,5384.0,25115.0,13845.0,12.14144,56.63675,31.22181,99.25582,84729.0,3629.0,33641.0,33553.0,88.0,19377.0,6943.0,9636.0,477.0,2321.0,9452.0,2965.0,4295.0,3060.0
25210,野洲市,50513.0,25121.0,25392.0,80.14,630.3,45.59087,46.20676,7141.0,30073.0,13299.0,14.13695,59.53517,26.32788,3727.0,15383.0,6011.0,14.83619,61.23562,23.92819,3414.0,14690.0,7288.0,13.44518,57.85287,28.70195,98.93273,49861.0,652.0,19659.0,19643.0,16.0,11952.0,4142.0,6169.0,259.0,1382.0,5523.0,1598.0,2572.0,1435.0
25211,湖南市,54460.0,28168.0,26292.0,70.4,773.6,45.1162,45.80314,7214.0,33769.0,13477.0,13.24642,62.00698,24.7466,3766.0,18129.0,6273.0,13.36978,64.36027,22.26995,3448.0,15640.0,7204.0,13.11426,59.48578,27.39997,107.13525,51102.0,3358.0,22498.0,22455.0,43.0,12901.0,4604.0,6427.0,320.0,1550.0,7546.0,1792.0,2754.0,1231.0
25212,高島市,46377.0,22762.0,23615.0,693.05,66.9,51.65437,55.00228,4984.0,24657.0,16736.0,10.74671,53.16644,36.08685,2623.0,12640.0,7499.0,11.52359,55.53115,32.94526,2361.0,12017.0,9237.0,9.99788,50.88715,39.11497,96.38789,45898.0,479.0,18037.0,17983.0,54.0,10768.0,4533.0,4594.0,252.0,1389.0,4779.0,2634.0,3152.0,1452.0
25213,東近江市,112819.0,56296.0,56523.0,388.37,290.5,46.29278,46.95226,15203.0,67176.0,30440.0,13.47557,59.54316,26.98127,7805.0,34914.0,13577.0,13.86422,62.01862,24.11717,7398.0,32262.0,16863.0,13.08848,57.07765,29.83387,99.59839,108963.0,3856.0,42899.0,42817.0,82.0,23691.0,8088.0,12114.0,608.0,2881.0,12816.0,3760.0,4915.0,4335.0
25214,米原市,37225.0,18051.0,19174.0,250.39,148.7,48.14986,49.622,4814.0,21248.0,11163.0,12.93217,57.07992,29.98791,2471.0,10693.0,4887.0,13.68899,59.23772,27.07329,2343.0,10555.0,6276.0,12.21967,55.0485,32.73182,94.14311,36688.0,537.0,13385.0,13369.0,16.0,8081.0,2838.0,4130.0,186.0,927.0,2973.0,1372.0,1916.0,1521.0
25383,日野町,20964.0,10555.0,10409.0,117.6,178.3,48.52633,49.77444,2584.0,11908.0,6472.0,12.32589,56.80214,30.87197,1350.0,6294.0,2911.0,12.79015,59.63051,27.57935,1234.0,5614.0,3561.0,11.85513,53.9341,34.21078,101.40263,20339.0,625.0,7932.0,7918.0,14.0,4305.0,1552.0,2087.0,115.0,551.0,2287.0,733.0,1037.0,866.0
25384,竜王町,11789.0,6192.0,5597.0,44.55,264.6,46.53851,47.22028,1510.0,6949.0,3330.0,12.80855,58.94478,28.24667,788.0,3881.0,1523.0,12.7261,62.67765,24.59625,722.0,3068.0,1807.0,12.89977,54.81508,32.28515,110.6307,11678.0,111.0,4435.0,4425.0,10.0,2218.0,813.0,1144.0,48.0,213.0,1424.0,382.0,528.0,580.0
25425,愛荘町,20893.0,10373.0,10520.0,37.97,550.3,43.54609,43.39757,3382.0,12659.0,4852.0,16.18724,60.58967,23.22309,1719.0,6505.0,2149.0,16.57187,62.71088,20.71725,1663.0,6154.0,2703.0,15.80798,58.4981,25.69392,98.60266,19892.0,1001.0,7841.0,7834.0,7.0,4160.0,1278.0,2271.0,105.0,506.0,2357.0,570.0,753.0,705.0
25441,豊郷町,7132.0,3458.0,3674.0,7.8,914.4,46.40003,47.17647,1035.0,4093.0,2004.0,14.51206,57.38923,28.09871,512.0,2066.0,880.0,14.80625,59.74552,25.44824,523.0,2027.0,1124.0,14.23517,55.17148,30.59336,94.12085,6944.0,188.0,2629.0,2610.0,19.0,1525.0,481.0,745.0,53.0,246.0,727.0,282.0,313.0,230.0
25442,甲良町,6362.0,3060.0,3302.0,13.63,466.8,49.81814,52.07895,721.0,3504.0,2137.0,11.33291,55.07702,33.59007,381.0,1747.0,932.0,12.45098,57.0915,30.45752,340.0,1757.0,1205.0,10.29679,53.21018,36.49303,92.67111,6307.0,55.0,2211.0,2209.0,2.0,1228.0,431.0,542.0,54.0,201.0,459.0,270.0,311.0,376.0
25443,多賀町,7274.0,3504.0,3770.0,135.77,53.6,49.54605,51.89535,1026.0,3711.0,2537.0,14.10503,51.01732,34.87765,520.0,1870.0,1114.0,14.84018,53.36758,31.79224,506.0,1841.0,1423.0,13.42175,48.83289,37.74536,92.9443,7237.0,37.0,2506.0,2502.0,4.0,1517.0,545.0,777.0,38.0,157.0,476.0,316.0,428.0,315.0
26101,京都市北区,117165.0,55738.0,61427.0,94.88,1234.9,47.92508,49.10615,11843.0,70609.0,34713.0,10.10797,60.26458,29.62745,6088.0,35149.0,14501.0,10.92253,63.06111,26.01636,5755.0,35460.0,20212.0,9.36884,57.72706,32.9041,90.7386,114351.0,2814.0,57187.0,57119.0,68.0,26565.0,9880.0,12177.0,643.0,3865.0,25897.0,7325.0,6186.0,1511.0
26102,京都市上京区,83832.0,38518.0,45314.0,7.03,11924.9,46.79676,46.46741,7111.0,53931.0,22790.0,8.48244,64.33224,27.18532,3650.0,25521.0,9347.0,9.47609,66.25733,24.26658,3461.0,28410.0,13443.0,7.63782,62.69586,29.66633,85.00243,80953.0,2879.0,48004.0,47960.0,44.0,16073.0,5916.0,7081.0,419.0,2657.0,29233.0,6583.0,3613.0,1045.0
26103,京都市左京区,166039.0,79943.0,86096.0,246.77,672.8,46.54821,46.68254,17088.0,102286.0,46665.0,10.29156,61.6036,28.10484,8640.0,51803.0,19500.0,10.8077,64.79992,24.39238,8448.0,50483.0,27165.0,9.8123,58.63571,31.55199,92.85333,158632.0,7407.0,85726.0,85624.0,102.0,36171.0,13415.0,16690.0,818.0,5248.0,45201.0,9987.0,8419.0,1897.0
26104,京都市中京区,110488.0,50549.0,59939.0,7.41,14910.7,46.10799,45.73306,11334.0,71862.0,27292.0,10.25813,65.04055,24.70133,5736.0,33704.0,11109.0,11.34741,66.6759,21.9767,5598.0,38158.0,16183.0,9.3395,63.66139,26.99912,84.33407,107643.0,2845.0,60634.0,60593.0,41.0,23606.0,8685.0,10641.0,501.0,3779.0,34157.0,7136.0,4536.0,1113.0
26105,京都市東山区,36602.0,16078.0,20524.0,7.48,4893.3,49.92599,50.2793,2724.0,21847.0,12031.0,7.44222,59.688,32.86979,1446.0,9823.0,4809.0,8.99366,61.09591,29.91044,1278.0,12024.0,7222.0,6.22686,58.58507,35.18807,78.33756,35593.0,1009.0,20562.0,20523.0,39.0,7372.0,2908.0,2841.0,215.0,1408.0,11895.0,3254.0,1865.0,429.0
26106,京都市下京区,82784.0,38121.0,44663.0,6.78,12210.0,45.19663,43.68239,7789.0,56034.0,18961.0,9.40882,67.68699,22.90418,4052.0,26313.0,7756.0,10.62931,69.02495,20.34574,3737.0,29721.0,11205.0,8.3671,66.54501,25.08788,85.35253,80167.0,2617.0,48309.0,48283.0,26.0,16298.0,6112.0,7184.0,348.0,2654.0,29778.0,5077.0,3001.0,741.0
26107,京都市南区,101970.0,50617.0,51353.0,15.81,6449.7,46.17722,46.37013,11488.0,64123.0,26359.0,11.26606,62.88418,25.84976,5910.0,33133.0,11574.0,11.67592,65.45825,22.86584,5578.0,30990.0,14785.0,10.86207,60.34701,28.79092,98.56678,96862.0,5108.0,50485.0,50453.0,32.0,24277.0,8682.0,10965.0,678.0,3952.0,23429.0,7077.0,4439.0,1026.0
26108,京都市右京区,202047.0,94873.0,107174.0,292.07,691.8,47.82632,48.54376,21978.0,121766.0,58303.0,10.87767,60.26618,28.85616,11317.0,59247.0,24309.0,11.92858,62.44875,25.62267,10661.0,62519.0,33994.0,9.94738,58.33411,31.71851,88.5224,196657.0,5390.0,97849.0,97755.0,94.0,48603.0,17621.0,22196.0,1135.0,7651.0,43850.0,12879.0,10501.0,2308.0
26109,京都市伏見区,277858.0,133097.0,144761.0,61.66,4506.3,47.8529,48.64348,30171.0,166427.0,81260.0,10.85842,59.89642,29.24515,15466.0,83506.0,34125.0,11.6201,62.74071,25.6392,14705.0,82921.0,47135.0,10.15812,57.28131,32.56057,91.94258,269034.0,8824.0,131284.0,131128.0,156.0,66959.0,23463.0,29947.0,1861.0,11688.0,56932.0,18692.0,13976.0,3299.0
26110,京都市山科区,135101.0,63532.0,71569.0,28.7,4707.4,49.09357,49.88799,13721.0,78947.0,42433.0,10.15611,58.43554,31.40835,7079.0,38707.0,17746.0,11.14242,60.9252,27.93238,6642.0,40240.0,24687.0,9.28055,56.22546,34.49398,88.77028,132761.0,2340.0,64402.0,64280.0,122.0,32056.0,11788.0,14019.0,845.0,5404.0,28492.0,9628.0,7298.0,1605.0
26111,京都市西京区,149837.0,71213.0,78624.0,59.24,2529.3,47.22099,48.44279,18363.0,88950.0,42524.0,12.25532,59.36451,28.38017,9477.0,43292.0,18444.0,13.30796,60.79227,25.89977,8886.0,45658.0,24080.0,11.30189,58.07133,30.62678,90.57412,147045.0,2792.0,65082.0,65026.0,56.0,38414.0,13617.0,18485.0,872.0,5440.0,21911.0,7582.0,8666.0,1830.0
26201,福知山市,77306.0,38504.0,38802.0,552.54,139.9,48.01217,48.98113,10083.0,43989.0,23234.0,13.04297,56.90244,30.05459,5144.0,23346.0,10014.0,13.35965,60.63266,26.00769,4939.0,20643.0,13220.0,12.72873,53.20087,34.07041,99.232,76255.0,1051.0,33632.0,33528.0,104.0,18373.0,7616.0,7996.0,405.0,2356.0,12390.0,4389.0,4637.0,1468.0
26202,舞鶴市,80336.0,40244.0,40092.0,342.13,234.8,49.00479,50.10813,9776.0,44679.0,25881.0,12.16889,55.61517,32.21594,4883.0,24260.0,11101.0,12.13349,60.28228,27.58424,4893.0,20419.0,14780.0,12.20443,50.93036,36.86521,100.37913,79392.0,944.0,35188.0,35098.0,90.0,19148.0,7894.0,8097.0,466.0,2691.0,13193.0,5122.0,5047.0,1431.0
26203,綾部市,31846.0,15239.0,16607.0,347.1,91.7,52.78961,55.68717,3464.0,16028.0,12354.0,10.87735,50.32971,38.79294,1762.0,8194.0,5283.0,11.56244,53.76993,34.66763,1702.0,7834.0,7071.0,10.24869,47.17288,42.57843,91.76251,31393.0,453.0,13735.0,13699.0,36.0,7748.0,3539.0,2985.0,184.0,1040.0,4572.0,2232.0,2457.0,755.0
26204,宇治市,179630.0,86301.0,93329.0,67.54,2659.6,47.97743,49.26526,21987.0,103737.0,53906.0,12.24016,57.75038,30.00946,11435.0,51367.0,23499.0,13.25014,59.52075,27.22912,10552.0,52370.0,30407.0,11.30624,56.11332,32.58044,92.46965,177077.0,2553.0,73595.0,73443.0,152.0,48464.0,17303.0,23354.0,1157.0,6650.0,20581.0,9623.0,11545.0,2375.0
26205,宮津市,16758.0,7942.0,8816.0,172.74,97.0,55.62346,60.5531,1597.0,7904.0,7257.0,9.52978,47.16553,43.30469,832.0,4058.0,3052.0,10.47595,51.09544,38.42861,765.0,3846.0,4205.0,8.6774,43.62523,47.69737,90.08621,16631.0,127.0,7292.0,7270.0,22.0,4077.0,1963.0,1415.0,103.0,596.0,2425.0,1400.0,1387.0,410.0
26206,亀岡市,86174.0,41654.0,44520.0,224.8,383.3,48.09115,49.76075,10746.0,49150.0,26278.0,12.47012,57.03576,30.49412,5532.0,24309.0,11813.0,13.28084,58.35934,28.35982,5214.0,24841.0,14465.0,11.71159,55.79739,32.49102,93.56244,85187.0,987.0,34431.0,34370.0,61.0,22083.0,8233.0,10571.0,513.0,2766.0,9260.0,3856.0,5550.0,1766.0
26207,城陽市,74607.0,35864.0,38743.0,32.71,2280.9,49.66269,50.94968,8577.0,40672.0,25358.0,11.49624,54.51499,33.98877,4459.0,20108.0,11297.0,12.43308,56.06737,31.49955,4118.0,20564.0,14061.0,10.62902,53.07798,36.29301,92.56898,73865.0,742.0,30484.0,30438.0,46.0,20303.0,7800.0,9347.0,523.0,2633.0,8063.0,3947.0,5658.0,1139.0
26208,向日市,56859.0,27119.0,29740.0,7.72,7365.2,46.35044,47.35931,7920.0,33482.0,15457.0,13.92919,58.88602,27.18479,4051.0,16395.0,6673.0,14.93787,60.45577,24.60636,3869.0,17087.0,8784.0,13.00941,57.45461,29.53598,91.18695,56348.0,511.0,23525.0,23510.0,15.0,15440.0,5270.0,7811.0,324.0,2035.0,6621.0,2916.0,3205.0,626.0
26209,長岡京市,80608.0,38793.0,41815.0,19.17,4204.9,46.57297,47.46424,11068.0,47392.0,22148.0,13.73065,58.79317,27.47618,5625.0,23517.0,9651.0,14.50004,60.62176,24.8782,5443.0,23875.0,12497.0,13.01686,57.09674,29.8864,92.77293,79893.0,715.0,33728.0,33687.0,41.0,21887.0,7662.0,11184.0,426.0,2615.0,10283.0,4114.0,4778.0,771.0
26210,八幡市,70433.0,34030.0,36403.0,24.35,2892.5,48.76686,50.16726,8197.0,40028.0,22208.0,11.63801,56.83131,31.53067,4154.0,19983.0,9893.0,12.20688,58.72172,29.07141,4043.0,20045.0,12315.0,11.10623,55.06414,33.82963,93.48131,68757.0,1676.0,30554.0,30528.0,26.0,19037.0,7215.0,8445.0,504.0,2873.0,9720.0,4306.0,4826.0,873.0
26211,京田辺市,73753.0,36111.0,37642.0,42.92,1718.4,43.55071,44.09687,10663.0,45437.0,17653.0,14.45772,61.60699,23.9353,5496.0,22847.0,7768.0,15.21974,63.26881,21.51145,5167.0,22590.0,9885.0,13.72669,60.01275,26.26056,95.93273,72722.0,1031.0,31693.0,31665.0,28.0,18188.0,6009.0,9780.0,338.0,2061.0,11821.0,2647.0,3918.0,969.0
26212,京丹後市,50860.0,24357.0,26503.0,501.44,101.4,53.05657,56.44744,5684.0,25806.0,19370.0,11.17578,50.73928,38.08494,2911.0,13228.0,8218.0,11.95139,54.30882,33.73979,2773.0,12578.0,11152.0,10.46297,47.45878,42.07826,91.9028,50433.0,427.0,20138.0,20093.0,45.0,11516.0,4969.0,4602.0,320.0,1625.0,5455.0,3087.0,3342.0,1754.0
26213,南丹市,31629.0,15392.0,16237.0,616.4,51.3,50.60241,53.29643,3258.0,17173.0,11198.0,10.30067,54.29511,35.40422,1709.0,8830.0,4853.0,11.10317,57.36746,31.52937,1549.0,8343.0,6345.0,9.53994,51.38264,39.07742,94.79584,31282.0,347.0,13195.0,13134.0,61.0,6726.0,2767.0,2967.0,163.0,829.0,4909.0,1691.0,1916.0,847.0
