駅名,運営会社,路線名,鉄道区分,事業者種別,重複コード2019,データ有無コード2019,備考2019,乗降客数2019
東京,東海旅客鉄道,東海道新幹線,11,1,1,1,,188476
品川,東海旅客鉄道,東海道新幹線,11,1,1,1,,79048
新横浜,東海旅客鉄道,東海道新幹線,11,1,1,1,,65617
三島,東海旅客鉄道,東海道新幹線,11,1,2,1,,0
小田原,東海旅客鉄道,東海道新幹線,11,1,1,1,,21634
三島,東海旅客鉄道,東海道新幹線,11,1,2,1,,0
熱海,東海旅客鉄道,東海道新幹線,11,1,1,1,,9379
静岡,東海旅客鉄道,東海道新幹線,11,1,2,1,,0
掛川,東海旅客鉄道,東海道新幹線,11,1,2,1,,0
新富士,東海旅客鉄道,東海道新幹線,11,1,1,1,,9324
岐阜羽島,東海旅客鉄道,東海道新幹線,11,1,1,1,,5588
名古屋,東海旅客鉄道,東海道新幹線,11,1,2,1,,0
米原,東海旅客鉄道,東海道新幹線,11,1,1,1,,13713
京都,東海旅客鉄道,東海道新幹線,11,1,1,1,,73134
三河安城,東海旅客鉄道,東海道新幹線,11,1,1,1,,3608
浜松,東海旅客鉄道,東海道新幹線,11,1,2,1,,0
豊橋,東海旅客鉄道,東海道新幹線,11,1,2,1,,0
新大阪,東海旅客鉄道,東海道新幹線,11,1,2,1,,0
新大阪,東海旅客鉄道,東海道新幹線,11,1,1,1,,159028
三島,東海旅客鉄道,東海道線,11,2,1,1,,61243
函南,東海旅客鉄道,東海道線,11,2,1,1,,3516
熱海,東海旅客鉄道,東海道線,11,2,2,1,,0
富士,東海旅客鉄道,東海道線,11,2,1,1,,15576
金谷,東海旅客鉄道,東海道線,11,2,1,1,,3869
西焼津,東海旅客鉄道,東海道線,11,2,1,1,,12009
沼津,東海旅客鉄道,東海道線,11,2,1,1,,41341
草薙,東海旅客鉄道,東海道線,11,2,1,1,,21922
六合,東海旅客鉄道,東海道線,11,2,1,1,,6092
原,東海旅客鉄道,東海道線,11,2,1,1,,4457
片浜,東海旅客鉄道,東海道線,11,2,1,1,,4986
藤枝,東海旅客鉄道,東海道線,11,2,1,1,,22622
清水,東海旅客鉄道,東海道線,11,2,1,1,,20665
焼津,東海旅客鉄道,東海道線,11,2,1,1,,17737
富士川,東海旅客鉄道,東海道線,11,2,1,1,,2961
蒲原,東海旅客鉄道,東海道線,11,2,1,1,,1384
菊川,東海旅客鉄道,東海道線,11,2,1,1,,8167
由比,東海旅客鉄道,東海道線,11,2,1,1,,2775
安倍川,東海旅客鉄道,東海道線,11,2,1,1,,9707
吉原,東海旅客鉄道,東海道線,11,2,1,1,,6581
東静岡,東海旅客鉄道,東海道線,11,2,1,1,,16801
袋井,東海旅客鉄道,東海道線,11,2,1,1,,10650
用宗,東海旅客鉄道,東海道線,11,2,1,1,,3035
静岡,東海旅客鉄道,東海道線,11,2,1,1,,118793
興津,東海旅客鉄道,東海道線,11,2,1,1,,4278
島田,東海旅客鉄道,東海道線,11,2,1,1,,11074
愛野,東海旅客鉄道,東海道線,11,2,1,1,,6715
新蒲原,東海旅客鉄道,東海道線,11,2,1,1,,2849
東田子の浦,東海旅客鉄道,東海道線,11,2,1,1,,2659
大府,東海旅客鉄道,東海道線,11,2,1,1,,29513
刈谷,東海旅客鉄道,東海道線,11,2,1,1,,73056
東刈谷,東海旅客鉄道,東海道線,11,2,1,1,,10974
共和,東海旅客鉄道,東海道線,11,2,1,1,,19596
逢妻,東海旅客鉄道,東海道線,11,2,1,1,,4963
西岐阜,東海旅客鉄道,東海道線,11,2,1,1,,12485
荒尾,東海旅客鉄道,東海道線,11,2,1,1,,806
柏原,東海旅客鉄道,東海道線,11,2,1,1,,518
美濃赤坂,東海旅客鉄道,東海道線,11,2,1,1,,602
醒ヶ井,東海旅客鉄道,東海道線,11,2,1,1,,717
垂井,東海旅客鉄道,東海道線,11,2,1,1,,5246
木曽川,東海旅客鉄道,東海道線,11,2,1,1,,8599
関ヶ原,東海旅客鉄道,東海道線,11,2,1,1,,1942
岐阜,東海旅客鉄道,東海道線,11,2,1,1,,64243
近江長岡,東海旅客鉄道,東海道線,11,2,1,1,,1659
尾張一宮,東海旅客鉄道,東海道線,11,2,1,1,,54139
穂積,東海旅客鉄道,東海道線,11,2,1,1,,18687
大垣,東海旅客鉄道,東海道線,11,2,1,1,樽見鉄道・樽見線を含む,35036
名古屋,東海旅客鉄道,東海道線,11,2,1,1,,431428
稲沢,東海旅客鉄道,東海道線,11,2,1,1,,18047
名古屋,東海旅客鉄道,東海道線,11,2,2,1,,0
笠寺,東海旅客鉄道,東海道線,11,2,1,1,,12555
熱田,東海旅客鉄道,東海道線,11,2,1,1,,6093
枇杷島,東海旅客鉄道,東海道線,11,2,1,1,東海交通事業・城北線を含む,9155
大高,東海旅客鉄道,東海道線,11,2,1,1,,8536
清洲,東海旅客鉄道,東海道線,11,2,1,1,,8277
名古屋,東海旅客鉄道,東海道線,11,2,2,1,,0
尾頭橋,東海旅客鉄道,東海道線,11,2,1,1,,7490
金山,東海旅客鉄道,東海道線,11,2,2,1,,0
米原,東海旅客鉄道,東海道線,11,2,2,1,,0
米原,東海旅客鉄道,東海道線,11,2,2,1,,0
新所原,東海旅客鉄道,東海道線,11,2,1,1,,8256
豊橋,東海旅客鉄道,東海道線,11,2,1,1,名古屋鉄道、名古屋本線を含む,92851
岡崎,東海旅客鉄道,東海道線,11,2,1,1,愛知環状鉄道・愛知環状鉄道線を含む,48153
豊田町,東海旅客鉄道,東海道線,11,2,1,1,,5701
愛知御津,東海旅客鉄道,東海道線,11,2,1,1,,2750
弁天島,東海旅客鉄道,東海道線,11,2,1,1,,1501
三河塩津,東海旅客鉄道,東海道線,11,2,1,1,,2824
西岡崎,東海旅客鉄道,東海道線,11,2,1,1,,3797
三河三谷,東海旅客鉄道,東海道線,11,2,1,1,,3793
三ヶ根,東海旅客鉄道,東海道線,11,2,1,1,,2026
新居町,東海旅客鉄道,東海道線,11,2,1,1,,4297
浜松,東海旅客鉄道,東海道線,11,2,1,1,,74051
磐田,東海旅客鉄道,東海道線,11,2,1,1,,16092
三河大塚,東海旅客鉄道,東海道線,11,2,1,1,,2714
高塚,東海旅客鉄道,東海道線,11,2,1,1,,5993
舞阪,東海旅客鉄道,東海道線,11,2,1,1,,5363
三河安城,東海旅客鉄道,東海道線,11,2,1,1,,12394
安城,東海旅客鉄道,東海道線,11,2,1,1,,23248
西小坂井,東海旅客鉄道,東海道線,11,2,1,1,,2357
幸田,東海旅客鉄道,東海道線,11,2,1,1,,8431
蒲郡,東海旅客鉄道,東海道線,11,2,1,1,,15525
天竜川,東海旅客鉄道,東海道線,11,2,1,1,,5916
二川,東海旅客鉄道,東海道線,11,2,1,1,,6350
鷲津,東海旅客鉄道,東海道線,11,2,1,1,,6780
辰野,東海旅客鉄道,飯田線,11,2,1,1,,0
伊那北,東海旅客鉄道,飯田線,11,2,1,1,,2050
伊那新町,東海旅客鉄道,飯田線,11,2,1,1,,129
伊那市,東海旅客鉄道,飯田線,11,2,1,1,,2377
沢,東海旅客鉄道,飯田線,11,2,1,1,,724
赤木,東海旅客鉄道,飯田線,11,2,1,1,,117
上片桐,東海旅客鉄道,飯田線,11,2,1,1,,689
宮木,東海旅客鉄道,飯田線,11,2,1,1,,1219
伊那大島,東海旅客鉄道,飯田線,11,2,1,1,,702
伊那福岡,東海旅客鉄道,飯田線,11,2,1,1,,647
飯島,東海旅客鉄道,飯田線,11,2,1,1,,509
宮田,東海旅客鉄道,飯田線,11,2,1,1,,641
田切,東海旅客鉄道,飯田線,11,2,1,1,,87
下島,東海旅客鉄道,飯田線,11,2,1,1,,144
小町屋,東海旅客鉄道,飯田線,11,2,1,1,,1279
七久保,東海旅客鉄道,飯田線,11,2,1,1,,269
大田切,東海旅客鉄道,飯田線,11,2,1,1,,201
伊那田島,東海旅客鉄道,飯田線,11,2,1,1,,29
伊那松島,東海旅客鉄道,飯田線,11,2,1,1,,995
伊那本郷,東海旅客鉄道,飯田線,11,2,1,1,,73
羽場,東海旅客鉄道,飯田線,11,2,1,1,,387
駒ヶ根,東海旅客鉄道,飯田線,11,2,1,1,,949
北殿,東海旅客鉄道,飯田線,11,2,1,1,,563
山吹,東海旅客鉄道,飯田線,11,2,1,1,,136
沢渡,東海旅客鉄道,飯田線,11,2,1,1,,917
下平,東海旅客鉄道,飯田線,11,2,1,1,,186
木ノ下,東海旅客鉄道,飯田線,11,2,1,1,,863
高遠原,東海旅客鉄道,飯田線,11,2,1,1,,43
田畑,東海旅客鉄道,飯田線,11,2,1,1,,304
千代,東海旅客鉄道,飯田線,11,2,1,1,,3
平岡,東海旅客鉄道,飯田線,11,2,1,1,,91
天竜峡,東海旅客鉄道,飯田線,11,2,1,1,,477
東栄,東海旅客鉄道,飯田線,11,2,1,1,,133
元善光寺,東海旅客鉄道,飯田線,11,2,1,1,,471
下山村,東海旅客鉄道,飯田線,11,2,1,1,,80
池場,東海旅客鉄道,飯田線,11,2,1,1,,9
駄科,東海旅客鉄道,飯田線,11,2,1,1,,302
鼎,東海旅客鉄道,飯田線,11,2,1,1,,1298
飯田,東海旅客鉄道,飯田線,11,2,1,1,,1654
上市場,東海旅客鉄道,飯田線,11,2,1,1,,16
下川合,東海旅客鉄道,飯田線,11,2,1,1,,25
金野,東海旅客鉄道,飯田線,11,2,1,1,,1
時又,東海旅客鉄道,飯田線,11,2,1,1,,200
浦川,東海旅客鉄道,飯田線,11,2,1,1,,110
向市場,東海旅客鉄道,飯田線,11,2,1,1,,10
出馬,東海旅客鉄道,飯田線,11,2,1,1,,1
中部天竜,東海旅客鉄道,飯田線,11,2,1,1,,206
早瀬,東海旅客鉄道,飯田線,11,2,1,1,,18
伊那上郷,東海旅客鉄道,飯田線,11,2,1,1,,1351
市田,東海旅客鉄道,飯田線,11,2,1,1,,781
城西,東海旅客鉄道,飯田線,11,2,1,1,,30
温田,東海旅客鉄道,飯田線,11,2,1,1,,380
柿平,東海旅客鉄道,飯田線,11,2,1,1,,1
川路,東海旅客鉄道,飯田線,11,2,1,1,,252
鶯巣,東海旅客鉄道,飯田線,11,2,1,1,,4
水窪,東海旅客鉄道,飯田線,11,2,1,1,,75
小和田,東海旅客鉄道,飯田線,11,2,1,1,,7
大嵐,東海旅客鉄道,飯田線,11,2,1,1,,35
相月,東海旅客鉄道,飯田線,11,2,1,1,,13
伊那八幡,東海旅客鉄道,飯田線,11,2,1,1,,372
三河槙原,東海旅客鉄道,飯田線,11,2,1,1,,36
佐久間,東海旅客鉄道,飯田線,11,2,1,1,,14
切石,東海旅客鉄道,飯田線,11,2,1,1,,226
毛賀,東海旅客鉄道,飯田線,11,2,1,1,,191
為栗,東海旅客鉄道,飯田線,11,2,1,1,,10
門島,東海旅客鉄道,飯田線,11,2,1,1,,11
中井侍,東海旅客鉄道,飯田線,11,2,1,1,,3
唐笠,東海旅客鉄道,飯田線,11,2,1,1,,23
三河川合,東海旅客鉄道,飯田線,11,2,1,1,,50
下市田,東海旅客鉄道,飯田線,11,2,1,1,,137
田本,東海旅客鉄道,飯田線,11,2,1,1,,2
桜町,東海旅客鉄道,飯田線,11,2,1,1,,189
伊那小沢,東海旅客鉄道,飯田線,11,2,1,1,,2
小坂井,東海旅客鉄道,飯田線,11,2,1,1,,909
豊橋,東海旅客鉄道,飯田線,11,2,2,1,,0
鳥居,東海旅客鉄道,飯田線,11,2,1,1,,70
下地,東海旅客鉄道,飯田線,11,2,1,1,,447
三河大野,東海旅客鉄道,飯田線,11,2,1,1,,217
湯谷温泉,東海旅客鉄道,飯田線,11,2,1,1,,88
船町,東海旅客鉄道,飯田線,11,2,1,1,,519
野田城,東海旅客鉄道,飯田線,11,2,1,1,,804
東上,東海旅客鉄道,飯田線,11,2,1,1,,318
三河東郷,東海旅客鉄道,飯田線,11,2,1,1,,145
東新町,東海旅客鉄道,飯田線,11,2,1,1,,1025
新城,東海旅客鉄道,飯田線,11,2,1,1,,1334
本長篠,東海旅客鉄道,飯田線,11,2,1,1,,519
三河一宮,東海旅客鉄道,飯田線,11,2,1,1,,1558
茶臼山,東海旅客鉄道,飯田線,11,2,1,1,,543
牛久保,東海旅客鉄道,飯田線,11,2,1,1,,1737
豊川,東海旅客鉄道,飯田線,11,2,1,1,,6625
大海,東海旅客鉄道,飯田線,11,2,1,1,,215
長篠城,東海旅客鉄道,飯田線,11,2,1,1,,94
江島,東海旅客鉄道,飯田線,11,2,1,1,,131
長山,東海旅客鉄道,飯田線,11,2,1,1,,408
緒川,東海旅客鉄道,武豊線,11,2,1,1,,3792
尾張森岡,東海旅客鉄道,武豊線,11,2,1,1,,1286
大府,東海旅客鉄道,武豊線,11,2,2,1,,0
乙川,東海旅客鉄道,武豊線,11,2,1,1,,2399
半田,東海旅客鉄道,武豊線,11,2,1,1,,3302
亀崎,東海旅客鉄道,武豊線,11,2,1,1,,5564
石浜,東海旅客鉄道,武豊線,11,2,1,1,,2477
東浦,東海旅客鉄道,武豊線,11,2,1,1,,3794
東成岩,東海旅客鉄道,武豊線,11,2,1,1,,1188
武豊,東海旅客鉄道,武豊線,11,2,1,1,,1394
松阪,東海旅客鉄道,名松線,11,2,2,1,,0
上ノ庄,東海旅客鉄道,名松線,11,2,1,1,,12
家城,東海旅客鉄道,名松線,11,2,1,1,,464
井関,東海旅客鉄道,名松線,11,2,1,1,,2
伊勢大井,東海旅客鉄道,名松線,11,2,1,1,,15
一志,東海旅客鉄道,名松線,11,2,1,1,,217
伊勢奥津,東海旅客鉄道,名松線,11,2,1,1,,52
権現前,東海旅客鉄道,名松線,11,2,1,1,,66
伊勢鎌倉,東海旅客鉄道,名松線,11,2,1,1,,15
伊勢八知,東海旅客鉄道,名松線,11,2,1,1,,9
比津,東海旅客鉄道,名松線,11,2,1,1,,10
伊勢八太,東海旅客鉄道,名松線,11,2,1,1,,43
伊勢竹原,東海旅客鉄道,名松線,11,2,1,1,,20
伊勢川口,東海旅客鉄道,名松線,11,2,1,1,,22
関ノ宮,東海旅客鉄道,名松線,11,2,1,1,,22
天王洲アイル,東京モノレール,東京モノレール羽田線,15,4,1,1,,34128
大井競馬場前,東京モノレール,東京モノレール羽田線,15,4,1,1,,11361
モノレール浜松町,東京モノレール,東京モノレール羽田線,15,4,1,1,,117370
羽田空港第1ターミナル,東京モノレール,東京モノレール羽田線,15,4,1,1,改称,27549
天空橋,東京モノレール,東京モノレール羽田線,15,4,1,1,,13075
整備場,東京モノレール,東京モノレール羽田線,15,4,1,1,,2336
羽田空港第2ターミナル,東京モノレール,東京モノレール羽田線,15,4,1,1,改称,29417
流通センター,東京モノレール,東京モノレール羽田線,15,4,1,1,,20525
昭和島,東京モノレール,東京モノレール羽田線,15,4,1,1,,6569
新整備場,東京モノレール,東京モノレール羽田線,15,4,1,1,,5248
こどもの国,東急電鉄,こどもの国線,12,4,1,1,,11458
恩田,東急電鉄,こどもの国線,12,4,1,1,,827
長津田,東急電鉄,こどもの国線,12,4,2,1,,0
下高井戸,東急電鉄,世田谷線,21,4,1,1,,19898
若林,東急電鉄,世田谷線,21,4,1,1,,9135
宮の坂,東急電鉄,世田谷線,21,4,1,1,,4807
山下,東急電鉄,世田谷線,21,4,1,1,,9349
世田谷,東急電鉄,世田谷線,21,4,1,1,,9119
松原,東急電鉄,世田谷線,21,4,1,1,,3740
松陰神社前,東急電鉄,世田谷線,21,4,1,1,,11448
三軒茶屋,東急電鉄,世田谷線,21,4,1,1,,37041
上町,東急電鉄,世田谷線,21,4,1,1,,10587
西太子堂,東急電鉄,世田谷線,21,4,1,1,,882
大井町,東急電鉄,大井町線,12,4,1,1,,143527
戸越公園,東急電鉄,大井町線,12,4,1,1,,13681
下神明,東急電鉄,大井町線,12,4,1,1,,8702
二子玉川,東急電鉄,大井町線,12,4,2,1,,0
北千束,東急電鉄,大井町線,12,4,1,1,,7268
上野毛,東急電鉄,大井町線,12,4,1,1,,22572
旗の台,東急電鉄,大井町線,12,4,2,1,,0
等々力,東急電鉄,大井町線,12,4,1,1,,29530
緑が丘,東急電鉄,大井町線,12,4,1,1,,10365
九品仏,東急電鉄,大井町線,12,4,1,1,,13337
大岡山,東急電鉄,大井町線,12,4,2,1,,0
自由が丘,東急電鉄,大井町線,12,4,2,1,,0
中延,東急電鉄,大井町線,12,4,1,1,,24503
尾山台,東急電鉄,大井町線,12,4,1,1,,30594
荏原町,東急電鉄,大井町線,12,4,1,1,,17976
大崎広小路,東急電鉄,池上線,12,4,1,1,,8633
五反田,東急電鉄,池上線,12,4,1,1,,114900
戸越銀座,東急電鉄,池上線,12,4,1,1,,20468
旗の台,東急電鉄,池上線,12,4,1,1,,40276
荏原中延,東急電鉄,池上線,12,4,1,1,,13910
雪が谷大塚,東急電鉄,池上線,12,4,1,1,,25644
石川台,東急電鉄,池上線,12,4,1,1,,15474
御嶽山,東急電鉄,池上線,12,4,1,1,,27248
長原,東急電鉄,池上線,12,4,1,1,,16083
洗足池,東急電鉄,池上線,12,4,1,1,,19124
蓮沼,東急電鉄,池上線,12,4,1,1,,8577
久が原,東急電鉄,池上線,12,4,1,1,,16512
池上,東急電鉄,池上線,12,4,1,1,,36564
蒲田,東急電鉄,池上線,12,4,1,1,,168836
千鳥町,東急電鉄,池上線,12,4,1,1,,16646
渋谷,東急電鉄,田園都市線,12,4,2,1,,0
三軒茶屋,東急電鉄,田園都市線,12,4,1,1,,142028
二子玉川,東急電鉄,田園都市線,12,4,1,1,,163140
二子新地,東急電鉄,田園都市線,12,4,1,1,,21734
駒沢大学,東急電鉄,田園都市線,12,4,1,1,,80468
梶が谷,東急電鉄,田園都市線,12,4,1,1,,39850
高津,東急電鉄,田園都市線,12,4,1,1,,32388
用賀,東急電鉄,田園都市線,12,4,1,1,,67550
宮崎台,東急電鉄,田園都市線,12,4,1,1,,50176
池尻大橋,東急電鉄,田園都市線,12,4,1,1,,63364
宮前平,東急電鉄,田園都市線,12,4,1,1,,51907
桜新町,東急電鉄,田園都市線,12,4,1,1,,73288
溝の口,東急電鉄,田園都市線,12,4,1,1,,213508
青葉台,東急電鉄,田園都市線,12,4,1,1,,110999
つきみ野,東急電鉄,田園都市線,12,4,1,1,,10537
市が尾,東急電鉄,田園都市線,12,4,1,1,,43403
中央林間,東急電鉄,田園都市線,12,4,1,1,,107086
長津田,東急電鉄,田園都市線,12,4,1,1,東急電鉄・こどもの国線を含む,140869
たまプラーザ,東急電鉄,田園都市線,12,4,1,1,,83136
あざみ野,東急電鉄,田園都市線,12,4,1,1,,136108
すずかけ台,東急電鉄,田園都市線,12,4,1,1,,11623
田奈,東急電鉄,田園都市線,12,4,1,1,,11038
藤が丘,東急電鉄,田園都市線,12,4,1,1,,26769
鷺沼,東急電鉄,田園都市線,12,4,1,1,,63155
江田,東急電鉄,田園都市線,12,4,1,1,,37417
つくし野,東急電鉄,田園都市線,12,4,1,1,,11544
南町田グランベリーパーク,東急電鉄,田園都市線,12,4,1,1,改称,40084
多摩川,東急電鉄,東横線,12,4,1,1,,17935
代官山,東急電鉄,東横線,12,4,1,1,,31241
中目黒,東急電鉄,東横線,12,4,1,1,東京地下鉄、2号線日比谷線を含む,196777
祐天寺,東急電鉄,東横線,12,4,1,1,,32013
自由が丘,東急電鉄,東横線,12,4,1,1,,156160
学芸大学,東急電鉄,東横線,12,4,1,1,,77850
多摩川,東急電鉄,東横線,12,4,2,1,,0
都立大学,東急電鉄,東横線,12,4,1,1,,49045
渋谷,東急電鉄,東横線,12,4,1,1,田園都市線、東京地下鉄、11号線半蔵門線・東京地下鉄、13号線副都心線を含む,1381618
田園調布,東急電鉄,東横線,12,4,1,1,,35914
反町,東急電鉄,東横線,12,4,1,1,,13562
綱島,東急電鉄,東横線,12,4,1,1,,103630
元住吉,東急電鉄,東横線,12,4,1,1,,67853
大倉山,東急電鉄,東横線,12,4,1,1,,55464
武蔵小杉,東急電鉄,東横線,12,4,1,1,,223256
横浜,東急電鉄,東横線,12,4,1,1,横浜高速鉄道、みなとみらい21線を含む,364270
日吉,東急電鉄,東横線,12,4,1,1,,206301
菊名,東急電鉄,東横線,12,4,1,1,,136992
新丸子,東急電鉄,東横線,12,4,1,1,,27539
東白楽,東急電鉄,東横線,12,4,1,1,,15031
白楽,東急電鉄,東横線,12,4,1,1,,44323
妙蓮寺,東急電鉄,東横線,12,4,1,1,,26102
多摩川,東急電鉄,東急多摩川線,12,4,2,1,,0
沼部,東急電鉄,東急多摩川線,12,4,1,1,,10877
武蔵新田,東急電鉄,東急多摩川線,12,4,1,1,,27182
矢口渡,東急電鉄,東急多摩川線,12,4,1,1,,25588
鵜の木,東急電鉄,東急多摩川線,12,4,1,1,,19820
蒲田,東急電鉄,東急多摩川線,12,4,2,1,,0
下丸子,東急電鉄,東急多摩川線,12,4,1,1,,36829
目黒,東急電鉄,目黒線,12,4,1,1,東京地下鉄、7号線南北線・東京都、6号線三田線を含む,286145
田園調布,東急電鉄,目黒線,12,4,2,1,,0
不動前,東急電鉄,目黒線,12,4,1,1,,31573
洗足,東急電鉄,目黒線,12,4,1,1,,14898
奥沢,東急電鉄,目黒線,12,4,1,1,,14010
西小山,東急電鉄,目黒線,12,4,1,1,,37342
武蔵小山,東急電鉄,目黒線,12,4,1,1,,53193
大岡山,東急電鉄,目黒線,12,4,1,1,,51126
仲御徒町,東京地下鉄,2号線日比谷線,12,4,1,1,,43271
入谷,東京地下鉄,2号線日比谷線,12,4,1,1,,36129
南千住,東京地下鉄,2号線日比谷線,12,4,1,1,,31245
上野,東京地下鉄,2号線日比谷線,12,4,1,1,,210272
三ノ輪,東京地下鉄,2号線日比谷線,12,4,1,1,,43601
秋葉原,東京地下鉄,2号線日比谷線,12,4,1,1,,124428
北千住,東京地下鉄,2号線日比谷線,12,4,2,1,,0
神谷町,東京地下鉄,2号線日比谷線,12,4,1,1,,106952
銀座,東京地下鉄,2号線日比谷線,12,4,1,1,,257440
広尾,東京地下鉄,2号線日比谷線,12,4,1,1,,62588
東銀座,東京地下鉄,2号線日比谷線,12,4,1,1,,91855
霞ヶ関,東京地下鉄,2号線日比谷線,12,4,1,1,,151977
人形町,東京地下鉄,2号線日比谷線,12,4,1,1,,80099
茅場町,東京地下鉄,2号線日比谷線,12,4,2,1,,0
六本木,東京地下鉄,2号線日比谷線,12,4,1,1,,133164
小伝馬町,東京地下鉄,2号線日比谷線,12,4,1,1,,41132
八丁堀,東京地下鉄,2号線日比谷線,12,4,1,1,,117546
築地,東京地下鉄,2号線日比谷線,12,4,1,1,,71205
日比谷,東京地下鉄,2号線日比谷線,12,4,1,1,,116808
恵比寿,東京地下鉄,2号線日比谷線,12,4,1,1,,117796
中目黒,東京地下鉄,2号線日比谷線,12,4,1,1,,0
上野,東京地下鉄,3号線銀座線,12,4,2,1,,0
浅草,東京地下鉄,3号線銀座線,12,4,1,1,,108434
末広町,東京地下鉄,3号線銀座線,12,4,1,1,,26689
稲荷町,東京地下鉄,3号線銀座線,12,4,1,1,,18410
田原町,東京地下鉄,3号線銀座線,12,4,1,1,,34372
上野広小路,東京地下鉄,3号線銀座線,12,4,1,1,,24123
虎ノ門,東京地下鉄,3号線銀座線,12,4,1,1,,110008
