都道府県名,都道府県・市区町村名,都道府県・市区町村名（英語）,市などの別,総数（人）,男（人）,女（人）,2015年（平成27年）の人口（組替）（人）,5年間の人口増減数（人）,5年間の人口増減率（％）,面積（参考）（km2）,人口密度（人/km2）,平均年齢（歳）,年齢中位数（歳）,年齢別人口（男女「総数」）15歳未満（人）,年齢別人口（男女「総数」）15～64歳（人）,年齢別人口（男女「総数」）65歳以上（人）,人口構成比［年齢別］(男女「総数」）15歳未満（％）,人口構成比［年齢別］(男女「総数」）15～64歳（％）,人口構成比［年齢別］(男女「総数」）65歳以上（％）,年齢別人口（男）15歳未満（人）,年齢別人口（男）15～64歳（人）,年齢別人口（男）65歳以上（人）,人口構成比［年齢別］(男）15歳未満（％）,人口構成比［年齢別］(男）15～64歳（％）,人口構成比［年齢別］(男）65歳以上（％）,年齢別人口（女）15歳未満（人）,年齢別人口（女）15～64歳（人）,年齢別人口（女）65歳以上（人）,人口構成比［年齢別］(女）15歳未満（％）,人口構成比［年齢別］(女）15～64歳（％）,人口構成比［年齢別］(女）65歳以上（％）,人口性比（％）,日本人（人）,外国人（人）,総世帯（世帯）,一般世帯（世帯）,施設等の世帯（世帯）,2015年（平成27年）の世帯数（組替）（世帯）,一般世帯（世帯）,核家族世帯（世帯）,夫婦のみの世帯（世帯）,夫婦と子供から成る世帯（世帯）,男親と子供から成る世帯（世帯）,女親と子供から成る世帯（世帯）,単独世帯（世帯）,65歳以上の単独世帯（世帯）,夫65歳以上，妻60歳以上の夫婦のみの世帯（世帯）,3世代世帯（世帯）
29_奈良県,29443_下市町,Shimoichi-cho,3,5037,2356,2681,5664,-627,-11.06992,61.99,81.3,58.0539,62.93011,325,2353,2359,6.45225,46.71431,46.83343,182,1155,1019,7.72496,49.02377,43.25127,143,1198,1340,5.33383,44.68482,49.98135,87.87766,5000,37,2139,2137,2,2232,2137,1142,536,389,34,183,688,502,436,187
29_奈良県,29444_黒滝村,Kurotaki-mura,3,623,296,327,660,-37,-5.60606,47.7,13.1,60.57865,67.19444,43,236,344,6.90209,37.88122,55.21669,23,122,151,7.77027,41.21622,51.01351,20,114,193,6.11621,34.86239,59.02141,90.51988,617,6,307,307,-,311,307,154,83,37,3,31,120,81,71,17
29_奈良県,29446_天川村,Tenkawa-mura,3,1176,567,609,1354,-178,-13.14623,175.66,6.7,60.26276,65.34483,96,482,598,8.16327,40.98639,50.85034,56,257,254,9.87654,45.32628,44.79718,40,225,344,6.56814,36.94581,56.48604,93.10345,1175,1,561,561,-,628,561,295,171,67,7,50,200,142,127,31
29_奈良県,29447_野迫川村,Nosegawa-mura,3,357,176,181,449,-92,-20.48998,154.9,2.3,60.43557,65.5,12,164,181,3.36134,45.93838,50.70028,9,95,72,5.11364,53.97727,40.90909,3,69,109,1.65746,38.12155,60.22099,97.23757,351,6,204,203,1,227,203,71,39,16,5,11,111,56,34,8
29_奈良県,29449_十津川村,Totsukawa-mura,3,3061,1663,1398,3508,-447,-12.7423,672.38,4.6,54.97533,60.2625,230,1526,1305,7.51388,49.85299,42.63313,118,967,578,7.09561,58.14793,34.75646,112,559,727,8.01144,39.98569,52.00286,118.95565,3043,18,1410,1403,7,1578,1403,705,349,216,21,119,594,314,255,50
29_奈良県,29450_下北山村,Shimokitayama-mura,3,753,361,392,895,-142,-15.86592,133.39,5.6,59.72444,63.95,53,334,366,7.03851,44.35591,48.60558,30,178,153,8.31025,49.30748,42.38227,23,156,213,5.86735,39.79592,54.33673,92.09184,746,7,447,446,1,517,446,205,134,47,3,21,232,136,84,3
29_奈良県,29451_上北山村,Kamikitayama-mura,3,444,227,217,512,-68,-13.28125,274.22,1.6,60.37613,66,15,199,230,3.37838,44.81982,51.8018,10,112,105,4.40529,49.33921,46.25551,5,87,125,2.30415,40.09217,57.60369,104.60829,443,1,265,265,-,270,265,113,71,25,3,14,141,76,52,3
29_奈良県,29452_川上村,Kawakami-mura,3,1156,554,602,1313,-157,-11.95735,269.26,4.3,62.15657,67.88889,69,444,643,5.96886,38.4083,55.62284,33,243,278,5.95668,43.86282,50.18051,36,201,365,5.98007,33.3887,60.63123,92.02658,1143,13,625,625,-,680,625,293,172,78,5,38,289,197,140,20
29_奈良県,29453_東吉野村,Higashiyoshino-mura,3,1502,703,799,1745,-243,-13.9255,131.65,11.4,62.91345,68.81579,78,548,876,5.19308,36.48469,58.32224,47,274,382,6.68563,38.97582,54.33855,31,274,494,3.87985,34.29287,61.82728,87.98498,1480,22,762,760,2,830,760,384,228,87,9,60,312,224,198,34
30_和歌山県,30000_和歌山県,Wakayama-ken,a,922584,435051,487533,963579,-40995,-4.25445,4724.65,195.3,50.22413,52.28244,105598,509212,307774,11.4459,55.19411,33.36,54010,250980,130061,12.41464,57.68979,29.89558,51588,258232,177713,10.58144,52.96708,36.45148,89.23519,916179,6405,394483,393489,994,392332,393489,233292,92680,100052,5699,34861,127908,64404,59239,17459
30_和歌山県,30201_和歌山市,Wakayama-shi,2,356729,167947,188782,364154,-7425,-2.03897,208.85,1708.1,48.87425,50.26167,42451,203494,110784,11.90007,57.04442,31.05551,21666,99847,46434,12.9005,59.45149,27.64801,20785,103647,64350,11.01005,54.90301,34.08694,88.96346,353433,3296,157666,157310,356,153089,157310,93002,35376,41385,2162,14079,54986,25088,21845,4563
30_和歌山県,30202_海南市,Kainan-shi,2,48369,22548,25821,51860,-3491,-6.73159,101.06,478.6,52.37174,55.26216,4869,25631,17869,10.06636,52.99055,36.94308,2466,12564,7518,10.93667,55.72113,33.3422,2403,13067,10351,9.30638,50.6061,40.08753,87.32427,48111,258,20088,20039,49,20678,20039,12122,4950,5239,283,1650,5852,3359,3456,1185
30_和歌山県,30203_橋本市,Hashimoto-shi,2,60818,28621,32197,63621,-2803,-4.40578,130.55,465.9,50.05857,52.84962,6970,33649,20199,11.46042,55.32737,33.21221,3548,16162,8911,12.39649,56.46903,31.13448,3422,17487,11288,10.62832,54.31251,35.05917,88.89338,60498,320,24028,23975,53,23653,23975,15607,6112,6956,372,2167,6075,3384,4107,1334
30_和歌山県,30204_有田市,Arida-shi,2,26538,12576,13962,28470,-1932,-6.78609,36.83,720.6,51.25601,53.83333,2779,14414,9345,10.47178,54.31457,35.21366,1441,7182,3953,11.45833,57.10878,31.43289,1338,7232,5392,9.58315,51.79774,38.61911,90.07306,26390,148,10270,10250,20,10576,10250,6095,2362,2641,162,930,2625,1453,1643,940
30_和歌山県,30205_御坊市,Gobo-shi,2,23481,11404,12077,24801,-1320,-5.32237,43.91,534.8,49.30631,51.12809,2512,13548,7421,10.69801,57.69771,31.60428,1289,6996,3119,11.30305,61.3469,27.35005,1223,6552,4302,10.12669,54.25188,35.62143,94.42742,23313,168,10123,10076,47,9913,10076,5368,2069,2161,179,959,3633,1521,1290,597
30_和歌山県,30206_田辺市,Tanabe-shi,2,69870,32790,37080,74770,-4900,-6.55343,1026.91,68,51.01951,53.31408,7955,38191,23724,11.38543,54.66008,33.95449,3970,18830,9990,12.10735,57.42604,30.46661,3985,19361,13734,10.74703,52.21413,37.03883,88.43042,69602,268,31215,31114,101,32163,31114,17686,7250,7024,466,2946,11024,5400,4435,1211
30_和歌山県,30207_新宮市,Shingu-shi,2,27171,12610,14561,29331,-2160,-7.36422,255.23,106.5,53.06722,56.83333,2900,13857,10414,10.67314,50.99923,38.32763,1512,6815,4283,11.99048,54.04441,33.96511,1388,7042,6131,9.53231,48.36206,42.10562,86.60119,26992,179,13123,13075,48,13617,13075,7139,3289,2532,171,1147,5283,2821,2083,253
30_和歌山県,30208_紀の川市,Kinokawa-shi,2,58816,27815,31001,62616,-3800,-6.06874,228.21,257.7,50.31039,52.84841,6564,32718,19534,11.16023,55.62772,33.21205,3299,16071,8445,11.86051,57.77818,30.36132,3265,16647,11089,10.53192,53.69827,35.76981,89.72291,58405,411,23351,23316,35,23457,23316,14639,5729,6484,401,2025,5987,3287,3742,1621
30_和歌山県,30209_岩出市,Iwade-shi,2,53967,25969,27998,53452,515,0.96348,38.51,1401.4,45.30807,46.94497,7312,33631,13024,13.54902,62.31771,24.13327,3838,16402,5729,14.77916,63.15992,22.06092,3474,17229,7295,12.40803,61.53654,26.05543,92.75305,53554,413,21999,21965,34,20774,21965,14268,4973,6921,334,2040,6220,2140,2685,735
30_和歌山県,30304_紀美野町,Kimino-cho,3,8256,3796,4460,9206,-950,-10.31936,128.34,64.3,58.66642,64.13768,585,3662,4009,7.08576,44.35562,48.55862,299,1848,1649,7.87671,48.68282,43.44046,286,1814,2360,6.41256,40.67265,52.9148,85.11211,8221,35,3474,3465,9,3762,3465,2047,989,702,57,299,1038,765,757,231
30_和歌山県,30341_かつらぎ町,Katsuragi-cho,3,15967,7428,8539,16992,-1025,-6.03225,151.69,105.3,53.58912,57.82783,1643,7894,6430,10.28997,49.43947,40.27056,829,3950,2649,11.16047,53.17717,35.66236,814,3944,3781,9.53273,46.18808,44.27919,86.98911,15890,77,6223,6210,13,6315,6210,3654,1475,1504,98,577,1697,1145,1097,542
30_和歌山県,30343_九度山町,Kudoyama-cho,3,3856,1782,2074,4377,-521,-11.90313,44.15,87.3,57.5332,62.84483,286,1774,1796,7.41701,46.00622,46.57676,149,856,777,8.36139,48.03591,43.60269,137,918,1019,6.60559,44.2623,49.13211,85.92093,3852,4,1528,1524,4,1649,1524,872,381,320,24,147,414,322,315,154
30_和歌山県,30344_高野町,Koya-cho,3,2970,1499,1471,3352,-382,-11.39618,137.03,21.7,54.23131,58.93333,227,1519,1224,7.6431,51.14478,41.21212,127,878,494,8.47231,58.57238,32.9553,100,641,730,6.7981,43.5758,49.6261,101.90347,2941,29,1408,1402,6,1468,1402,600,292,189,20,99,665,328,207,61
30_和歌山県,30361_湯浅町,Yuasa-cho,3,11122,5196,5926,12200,-1078,-8.83607,20.79,535,52.0668,55.19565,1188,5824,4110,10.68153,52.36468,36.95379,618,2867,1711,11.89376,55.17706,32.92918,570,2957,2399,9.61863,49.89875,40.48262,87.6814,11084,38,4599,4591,8,4755,4591,2629,1051,1055,74,449,1419,854,725,319
30_和歌山県,30362_広川町,Hirogawa-cho,3,6781,3195,3586,7224,-443,-6.13234,65.33,103.8,50.96468,53.77564,820,3543,2418,12.09261,52.24893,35.65846,427,1738,1030,13.36463,54.3975,32.23787,393,1805,1388,10.95929,50.33463,38.70608,89.09649,6737,44,2481,2476,5,2503,2476,1435,558,629,30,218,606,360,391,289
30_和歌山県,30366_有田川町,Aridagawa-cho,3,25258,11953,13305,26361,-1103,-4.18421,351.84,71.8,49.96852,52.23209,3275,13654,8329,12.96619,54.05812,32.97569,1666,6736,3551,13.93792,56.35405,29.70802,1609,6918,4778,12.0932,51.99549,35.91131,89.83841,25182,76,9506,9480,26,9426,9480,5842,2352,2617,120,753,2274,1418,1507,846
30_和歌山県,30381_美浜町,Mihama-cho,3,6867,3217,3650,7480,-613,-8.19519,12.77,537.7,52.67664,56.56132,690,3611,2566,10.04806,52.58483,37.36712,343,1815,1059,10.66211,56.41902,32.91887,347,1796,1507,9.50685,49.20548,41.28767,88.13699,6838,29,2863,2852,11,2964,2852,1699,760,662,34,243,912,514,514,124
30_和歌山県,30382_日高町,Hidaka-cho,3,7673,3657,4016,7641,32,0.41879,46.19,166.1,47.58706,48.67117,1200,4152,2321,15.63925,54.11182,30.24892,643,2028,986,17.58272,55.45529,26.96199,557,2124,1335,13.86952,52.88845,33.24203,91.06076,7656,17,2896,2892,4,2782,2892,1912,706,945,31,230,644,399,446,195
30_和歌山県,30383_由良町,Yura-cho,3,5364,2685,2679,5837,-473,-8.10348,30.94,173.4,53.58427,57.26786,500,2771,2093,9.3214,51.65921,39.01939,265,1515,905,9.86965,56.42458,33.70577,235,1256,1188,8.77193,46.88317,44.3449,100.22396,5327,37,2261,2248,13,2223,2248,1233,552,444,37,200,760,444,392,151
30_和歌山県,30390_印南町,Inami-cho,3,7720,3660,4060,8068,-348,-4.31334,113.62,67.9,51.63847,55.40625,942,3921,2857,12.20207,50.79016,37.00777,477,1933,1250,13.03279,52.81421,34.15301,465,1988,1607,11.4532,48.96552,39.58128,90.14778,7688,32,2993,2990,3,2918,2990,1773,759,779,29,206,754,528,547,278
30_和歌山県,30391_みなべ町,Minabe-cho,3,11818,5608,6210,12742,-924,-7.25161,120.28,98.3,50.31164,52.66883,1427,6452,3939,12.0748,54.59469,33.33051,728,3179,1701,12.98146,56.68688,30.33167,699,3273,2238,11.25604,52.70531,36.03865,90.30596,11740,78,4277,4268,9,4421,4268,2378,892,1067,61,358,1036,569,586,592
30_和歌山県,30392_日高川町,Hidakagawa-cho,3,9219,4449,4770,9776,-557,-5.69763,331.59,27.8,51.82476,55.61811,1093,4738,3388,11.85595,51.39386,36.75019,565,2475,1409,12.69948,55.63048,31.67004,528,2263,1979,11.06918,47.44235,41.48847,93.27044,9186,33,3592,3585,7,3650,3585,2121,904,878,53,286,1001,642,597,262
30_和歌山県,30401_白浜町,Shirahama-cho,3,20262,9440,10822,21533,-1271,-5.90257,200.98,100.8,53.85189,57.32753,1941,10252,8069,9.57951,50.59718,39.82331,973,5118,3349,10.3072,54.2161,35.47669,968,5134,4720,8.94474,47.4404,43.61486,87.22972,20100,162,9382,9346,36,9538,9346,4993,2253,1825,142,773,3695,1863,1491,306
30_和歌山県,30404_上富田町,Kamitonda-cho,3,15236,7246,7990,14989,247,1.64788,57.37,265.6,46.85744,48.07722,2152,8948,4136,14.12444,58.72933,27.14623,1123,4357,1766,15.49821,60.12973,24.37207,1029,4591,2370,12.8786,57.45932,29.66208,90.68836,15197,39,6368,6349,19,6017,6349,4008,1579,1765,98,566,1885,900,828,223
30_和歌山県,30406_すさみ町,Susami-cho,3,3685,1747,1938,4127,-442,-10.70996,174.45,21.1,58.74233,64.34211,301,1579,1805,8.16825,42.84939,48.98236,167,837,743,9.55924,47.9107,42.53005,134,742,1062,6.91434,38.28689,54.79876,90.14448,3663,22,1790,1786,4,1927,1786,935,443,299,30,163,732,520,324,52
30_和歌山県,30421_那智勝浦町,Nachikatsuura-cho,3,14137,6531,7606,15682,-1545,-9.85206,183.31,77.1,55.80509,60.68325,1351,6571,6215,9.55648,46.48087,43.96265,698,3263,2570,10.68749,49.96172,39.35079,653,3308,3645,8.58533,43.49198,47.92269,85.86642,14029,108,6795,6775,20,7296,6775,3816,1875,1316,105,520,2563,1684,1282,171
30_和歌山県,30422_太地町,Taiji-cho,3,2791,1229,1562,3087,-296,-9.5886,5.81,480.4,57.21981,62.05,203,1337,1251,7.27338,47.90398,44.82264,101,625,503,8.21806,50.85435,40.92758,102,712,748,6.53009,45.58259,47.88732,78.68118,2781,10,1315,1310,5,1384,1310,744,360,270,15,99,500,328,241,32
30_和歌山県,30424_古座川町,Kozagawa-cho,3,2480,1130,1350,2826,-346,-12.24345,294.23,8.4,61.86371,68.2,184,926,1370,7.41935,37.33871,55.24194,106,482,542,9.38053,42.65487,47.9646,78,444,828,5.77778,32.88889,61.33333,83.7037,2468,12,1248,1244,4,1378,1244,664,370,180,17,97,516,383,281,21
30_和歌山県,30427_北山村,Kitayama-mura,3,404,183,221,446,-42,-9.41704,48.2,8.4,57.30446,61.33333,40,182,182,9.90099,45.0495,45.0495,14,103,66,7.65027,56.28415,36.06557,26,79,116,11.76471,35.74661,52.48869,82.80543,404,0,223,222,1,239,222,104,60,24,3,17,111,72,36,2
30_和歌山県,30428_串本町,Kushimoto-cho,3,14959,7140,7819,16558,-1599,-9.65696,135.67,110.3,57.01875,62.84703,1238,6769,6952,8.27595,45.25035,46.47369,663,3508,2969,9.28571,49.13165,41.58263,575,3261,3983,7.35388,41.7061,50.94002,91.31603,14897,62,7398,7354,44,7797,7354,3907,1959,1239,91,618,3001,1913,1389,169
31_鳥取県,31000_鳥取県,Tottori-ken,a,553407,264432,288975,573441,-20034,-3.49365,3507.14,157.8,49.2494,50.83075,68542,306288,178577,12.38546,55.34588,32.26866,35182,153956,75294,13.30474,58.2214,28.47386,33360,152332,103283,11.54425,52.71459,35.74115,91.50688,548766,4641,219742,219069,673,216894,219069,115881,41682,51398,3250,19551,70641,27170,26164,20626
31_鳥取県,31201_鳥取市,Tottori-shi,2,188465,91356,97109,193717,-5252,-2.71117,765.31,246.3,47.72947,48.73524,23741,109224,55500,12.59703,57.95453,29.44844,12215,55606,23535,13.37077,60.86738,25.76185,11526,53618,31965,11.86914,55.21424,32.91662,94.07573,187049,1416,77029,76800,229,75941,76800,39713,13854,18350,1029,6480,26983,8223,8220,6399
31_鳥取県,31202_米子市,Yonago-shi,2,147317,69740,77577,149313,-1996,-1.33679,132.42,1112.5,47.6147,48.38754,19293,84805,43219,13.09625,57.56634,29.33742,9821,41928,17991,14.08231,60.12045,25.79725,9472,42877,25228,12.2098,55.27025,32.51995,89.89778,145972,1345,62134,61991,143,60037,61991,32661,11664,14740,806,5451,22306,7361,6769,4053
31_鳥取県,31203_倉吉市,Kurayoshi-shi,2,46485,21840,24645,49044,-2559,-5.21776,272.06,170.9,50.46752,52.79106,5742,24641,16102,12.35237,53.0085,34.63913,3019,12143,6678,13.82326,55.59982,30.57692,2723,12498,9424,11.04889,50.71211,38.23899,88.61838,46164,321,18309,18214,95,18548,18214,9697,3604,4063,278,1752,5901,2686,2330,1684
31_鳥取県,31204_境港市,Sakaiminato-shi,2,32740,15775,16965,34174,-1434,-4.19617,29.11,1124.7,49.75782,51.48889,3914,18048,10778,11.9548,55.12523,32.91998,2033,9217,4525,12.88748,58.42789,28.68463,1881,8831,6253,11.08753,52.05423,36.85824,92.98556,32238,502,13128,13084,44,13094,13084,7609,2745,3287,223,1354,3889,1816,1774,981
31_鳥取県,31302_岩美町,Iwami-cho,3,10799,5178,5621,11485,-686,-5.97301,122.32,88.3,52.39758,56.87405,1143,5603,4053,10.58431,51.88443,37.53125,610,2847,1721,11.78061,54.98262,33.23677,533,2756,2332,9.4823,49.03042,41.48728,92.11884,10719,80,3926,3912,14,3993,3912,2210,799,947,69,395,926,556,590,522
31_鳥取県,31325_若桜町,Wakasa-cho,3,2864,1355,1509,3269,-405,-12.38911,199.18,14.4,59.0426,64.41538,191,1279,1394,6.66899,44.65782,48.67318,107,659,589,7.89668,48.63469,43.46863,84,620,805,5.5666,41.08681,53.34659,89.79457,2834,30,1182,1180,2,1271,1180,615,283,191,35,106,369,259,229,127
31_鳥取県,31328_智頭町,Chizu-cho,3,6427,3005,3422,7154,-727,-10.16215,224.7,28.6,55.91575,61.55983,621,3005,2801,9.66236,46.75587,43.58176,318,1519,1168,10.58236,50.54908,38.86855,303,1486,1633,8.85447,43.4249,47.72063,87.81414,6359,68,2400,2395,5,2487,2395,1159,471,392,38,258,662,424,365,362
31_鳥取県,31329_八頭町,Yazu-cho,3,15937,7611,8326,16985,-1048,-6.17015,206.71,77.1,51.65593,55.59091,1853,8290,5794,11.62703,52.01732,36.35565,949,4136,2526,12.4688,54.3424,33.18881,904,4154,3268,10.85755,49.8919,39.25054,91.41244,15868,69,5326,5315,11,5359,5315,2939,993,1292,112,542,996,651,704,995
31_鳥取県,31364_三朝町,Misasa-cho,3,6060,2875,3185,6490,-430,-6.62558,233.52,26,53.62079,58.38095,676,2974,2410,11.15512,49.07591,39.76898,352,1506,1017,12.24348,52.38261,35.37391,324,1468,1393,10.17268,46.09105,43.73626,90.26688,5998,62,2230,2222,8,2290,2222,1124,444,435,43,202,601,368,314,334
31_鳥取県,31370_湯梨浜町,Yurihama-cho,3,16055,7657,8398,16550,-495,-2.99094,77.94,206,48.95506,51.05476,2267,8638,5150,14.12021,53.80255,32.07723,1160,4270,2227,15.14954,55.76597,29.0845,1107,4368,2923,13.18171,52.01238,34.80591,91.17647,15964,91,5682,5659,23,5482,5659,3208,1113,1519,115,461,1299,746,698,761
31_鳥取県,31371_琴浦町,Kotoura-cho,3,16365,7682,8683,17416,-1051,-6.03468,139.97,116.9,51.72493,55.4517,1979,8358,6028,12.09288,51.07241,36.83471,976,4148,2558,12.70502,53.99636,33.29862,1003,4210,3470,11.55131,48.48555,39.96315,88.47173,16166,199,5769,5751,18,5795,5751,3001,1101,1270,100,530,1374,772,780,920
31_鳥取県,31372_北栄町,Hokuei-cho,3,14228,6818,7410,14820,-592,-3.9946,56.94,249.9,50.82738,54.04425,1797,7368,5063,12.63003,51.78521,35.58476,953,3704,2161,13.97771,54.32678,31.69551,844,3664,2902,11.39001,49.44669,39.16329,92.0108,14124,104,4987,4975,12,4813,4975,2767,997,1200,94,476,1066,645,681,756
31_鳥取県,31384_日吉津村,Hiezu-son,3,3501,1628,1873,3439,62,1.80285,4.2,833.6,46.3986,46.40566,510,2004,987,14.56727,57.24079,28.19195,248,983,397,15.23342,60.38084,24.38575,262,1021,590,13.98825,54.51148,31.50027,86.91938,3468,33,1243,1240,3,1144,1240,686,220,349,16,101,300,112,122,167
31_鳥取県,31386_大山町,Daisen-cho,3,15370,7390,7980,16470,-1100,-6.67881,189.83,81,53.47925,57.98343,1684,7491,6195,10.95641,48.7378,40.30579,868,3852,2670,11.7456,52.12449,36.12991,816,3639,3525,10.22556,45.6015,44.17293,92.60652,15251,119,5247,5225,22,5300,5225,2774,1041,1166,89,478,1148,732,785,901
31_鳥取県,31389_南部町,Nanbu-cho,3,10323,4925,5398,10950,-627,-5.72603,114.03,90.5,51.88419,55.63426,1179,5263,3881,11.4211,50.98324,37.59566,588,2658,1679,11.93909,53.96954,34.09137,591,2605,2202,10.9485,48.25861,40.79289,91.2375,10230,93,3548,3531,17,3514,3531,1869,692,790,65,322,775,465,522,614
31_鳥取県,31390_伯耆町,Hoki-cho,3,10696,5051,5645,11118,-422,-3.79565,139.44,76.7,52.86584,58.08163,1284,5162,4250,12.00449,48.26103,39.73448,635,2583,1833,12.57177,51.13839,36.28984,649,2579,2417,11.4969,45.68645,42.81665,89.47741,10648,48,3648,3637,11,3604,3637,2032,793,870,64,305,757,478,583,562
31_鳥取県,31401_日南町,Nichinan-cho,3,4196,1982,2214,4765,-569,-11.94124,340.96,12.3,60.82555,66.2987,296,1710,2190,7.05434,40.7531,52.19256,153,942,887,7.71948,47.52775,44.75277,143,768,1303,6.4589,34.68835,58.85276,89.52123,4168,28,1791,1785,6,1933,1785,811,406,215,32,158,626,424,333,193
31_鳥取県,31402_日野町,Hino-cho,3,2907,1323,1584,3278,-371,-11.31788,133.98,21.7,59.54094,65.3125,183,1253,1471,6.29515,43.10286,50.602,84,650,589,6.34921,49.13076,44.52003,99,603,882,6.25,38.06818,55.68182,83.52273,2884,23,1210,1204,6,1279,1204,561,255,183,20,103,422,267,201,120
31_鳥取県,31403_江府町,Kofu-cho,3,2672,1241,1431,3004,-332,-11.05193,124.52,21.5,59.21594,64.46809,189,1172,1311,7.07335,43.86228,49.06437,93,605,543,7.49396,48.75101,43.75504,96,567,768,6.7086,39.62264,53.66876,86.72257,2662,10,953,949,4,1010,949,445,207,139,22,77,241,185,164,175
32_島根県,32000_島根県,Shimane-ken,a,671126,324291,346835,694352,-23226,-3.34499,6707.89,100.1,50.13164,52.04199,81837,359735,229554,12.19398,53.60171,34.20431,42114,184329,97848,12.98648,56.84062,30.1729,39723,175406,131706,11.453,50.57333,37.97368,93.50008,662115,9011,269892,268462,1430,265008,268462,140016,56567,58863,3528,21058,89036,35331,36340,24575
32_島根県,32201_松江市,Matsue-shi,2,203616,98544,105072,206230,-2614,-1.26752,572.99,355.4,47.76792,48.76946,25980,117211,60425,12.75931,57.56473,29.67596,13389,59594,25561,13.58682,60.47451,25.93867,12591,57617,34864,11.98321,54.83573,33.18106,93.78712,202108,1508,85593,85329,264,83031,85329,44549,16804,20091,984,6670,31422,9384,9962,5773
32_島根県,32202_浜田市,Hamada-shi,2,54592,27298,27294,58105,-3513,-6.04595,690.68,79,51.17871,53.67481,5948,29125,19519,10.89537,53.35031,35.75432,3030,16050,8218,11.09971,58.79552,30.10477,2918,13075,11301,10.69099,47.9043,41.4047,100.01466,53909,683,24370,23821,549,24498,23821,12103,5337,4638,310,1818,9361,3849,3428,1280
32_島根県,32203_出雲市,Izumo-shi,2,172775,83469,89306,171938,837,0.4868,624.36,276.7,47.8544,48.61678,23382,97197,52196,13.53321,56.2564,30.21039,11989,48942,22538,14.36342,58.63494,27.00164,11393,48255,29658,12.75726,54.03332,33.20941,93.46404,168102,4673,64408,64211,197,60130,64211,33316,12119,15434,848,4915,18810,5913,7042,8148
32_島根県,32204_益田市,Masuda-shi,2,45003,21355,23648,47718,-2715,-5.68968,733.19,61.4,52.18673,56.23306,5329,22470,17204,11.84143,49.93,38.22856,2780,11325,7250,13.01803,53.03208,33.94989,2549,11145,9954,10.77892,47.12872,42.09235,90.30362,44638,365,18870,18805,65,19037,18805,10314,4760,3832,227,1495,6135,3126,3172,1229
32_島根県,32205_大田市,Oda-shi,2,32846,15742,17104,35166,-2320,-6.59728,435.34,75.4,53.65268,58.50691,3659,15912,13275,11.13986,48.44426,40.41588,1944,8116,5682,12.34913,51.55635,36.09452,1715,7796,7593,10.02689,45.57998,44.39312,92.03695,32478,368,13343,13296,47,13613,13296,7325,3233,2737,220,1135,4054,2337,2279,1122
32_島根県,32206_安来市,Yasugi-shi,2,37062,17743,19319,39528,-2466,-6.23862,420.93,88,51.84734,54.87834,4281,18908,13873,11.55091,51.01721,37.43187,2206,9654,5883,12.43307,54.41019,33.15674,2075,9254,7990,10.74072,47.90103,41.35825,91.84223,36793,269,12835,12798,37,12805,12798,6690,2467,2889,193,1141,3036,1545,1789,2079
32_島根県,32207_江津市,Gotsu-shi,2,22959,10890,12069,24468,-1509,-6.16724,268.24,85.6,52.95355,57.13177,2406,11534,9019,10.47955,50.23738,39.28307,1202,5933,3755,11.03765,54.48118,34.48118,1204,5601,5264,9.97597,46.40815,43.61588,90.23117,22673,286,9953,9894,59,10123,9894,5351,2440,1968,134,809,3501,1994,1698,587
32_島根県,32209_雲南市,Unnan-shi,2,36007,17316,18691,39032,-3025,-7.75005,553.18,65.1,53.45643,57.74582,4041,17539,14427,11.22282,48.70997,40.06721,2082,8907,6327,12.02356,51.43798,36.53846,1959,8632,8100,10.48098,46.18265,43.33637,92.64352,35792,215,12432,12391,41,12527,12391,6219,2460,2572,178,1009,2810,1620,1789,2253
32_島根県,32343_奥出雲町,Okuizumo-cho,3,11849,5705,6144,13063,-1214,-9.29342,368.01,32.2,55.91168,61.59836,1167,5399,5283,9.84893,45.56503,44.58604,597,2835,2273,10.4645,49.69325,39.84224,570,2564,3010,9.27734,41.73177,48.99089,92.85482,11760,89,4356,4341,15,4464,4341,1925,880,644,66,335,1242,654,679,721
32_島根県,32386_飯南町,Iinan-cho,3,4577,2157,2420,5031,-454,-9.02405,242.88,18.8,56.69183,62.6371,463,1999,2115,10.1158,43.6749,46.20931,245,1031,881,11.35837,47.79787,40.84376,218,968,1234,9.00826,40,50.99174,89.13223,4535,42,1769,1754,15,1842,1754,852,419,265,17,151,529,324,317,208
32_島根県,32441_川本町,Kawamoto-machi,3,3248,1556,1692,3442,-194,-5.63626,106.43,30.5,54.60406,60.64865,320,1487,1441,9.85222,45.78202,44.36576,160,790,606,10.28278,50.77121,38.94602,160,697,835,9.45626,41.19385,49.34988,91.96217,3229,19,1407,1396,11,1457,1396,717,356,254,22,85,537,298,281,69
32_島根県,32448_美郷町,Misato-cho,3,4355,2080,2275,4900,-545,-11.12245,282.92,15.4,56.824,63.55469,498,1773,2084,11.43513,40.71183,47.85304,261,938,881,12.54808,45.09615,42.35577,237,835,1203,10.41758,36.7033,52.87912,91.42857,4337,18,1844,1835,9,2010,1835,956,465,310,36,145,633,442,367,151
